Winner,win_by,last_round,last_round_time,date_time,R_fighter,B_fighter,R_current_lose_streak,B_current_lose_streak,R_current_win_streak,B_current_win_streak,R_wins,B_wins,R_age,B_age,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_KD,B_KD,R_SIG_STR._landed,R_SIG_STR._attempted,B_SIG_STR._landed,B_SIG_STR._attempted,R_TOTAL_STR._landed,R_TOTAL_STR._attempted,B_TOTAL_STR._landed,B_TOTAL_STR._attempted,R_TD_landed,R_TD_attempted,B_TD_landed,B_TD_attempted,R_total_no._fights,B_total_no._fights,R_SIG_STR._attempted_total,R_SIG_STR._landed_total,R_TOTAL_STR._attempted_total,R_TOTAL_STR._landed_total,R_TD_attempted_total,R_TD_landed_total,B_SIG_STR._attempted_total,B_SIG_STR._landed_total,B_TOTAL_STR._attempted_total,B_TOTAL_STR._landed_total,B_TD_attempted_total,B_TD_landed_total,fight_time,R_fight_time_total,B_fight_time_total,R_SIG_STR._faced_total,B_SIG_STR._faced_total,R_SIG_STR._defended_total,B_SIG_STR._defended_total,R_TOTAL_STR._faced_total,B_TOTAL_STR._faced_total,R_TOTAL_STR._defended_total,B_TOTAL_STR._defended_total,R_TD_faced_total,B_TD_faced_total,R_TD_defended_total,B_TD_defended_total,R_KD_total,B_KD_total,R_finish,B_finish,R_finish_total,B_finish_total,R_SIG_STR._probability,R_SIG_STR._defence_probability,R_SIG_STR._rate,R_TOTAL_STR._probability,R_TOTAL_STR._defence_probability,R_TOTAL_STR._rate,R_TD_probability,R_TD_defence_probability,R_TD_rate,R_KD_rate,R_win_probability,R_finish_rate,B_SIG_STR._probability,B_SIG_STR._defence_probability,B_SIG_STR._rate,B_TOTAL_STR._probability,B_TOTAL_STR._defence_probability,B_TOTAL_STR._rate,B_TD_probability,B_TD_defence_probability,B_TD_rate,B_KD_rate,B_win_probability,B_finish_rate
1.0,Decision - Unanimous,3,300,2011-12-03,Tony Ferguson,Yves Edwards,0.0,0.0,2.0,1.0,2.0,9.0,27.0,35.0,1.0,0.0,1.0,4.0,0,0,61,232,45,150,62,234,45,150,1,1,0,3,2.0,14.0,120.0,52.0,128.0,60.0,3.0,2.0,340.0,143.0,425.0,217.0,3.0,2.0,900,534.0,2169.0,106.0,325.0,83.0,259.0,107.0,383.0,83.0,263.0,0.0,18.0,0.0,16.0,1.0,2.0,0,0,1.0,2.0,0.43333333333333335,0.7830188679245284,0.2247191011235955,0.46875,0.7757009345794392,0.2397003745318352,0.6666666666666666,,0.0056179775280898875,0.0018726591760299626,1.0,0.0018726591760299626,0.42058823529411765,0.796923076923077,0.15675426463808206,0.5105882352941177,0.6866840731070496,0.19594283079760258,0.6666666666666666,0.8888888888888888,0.0013831258644536654,0.0009220839096357768,0.6428571428571429,0.0009220839096357768
0.0,KO/TKO,3,118,2011-12-03,Louis Gaudinot,Johnny Bedford,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,0.0,0.0,0,1,6,29,82,140,18,41,155,229,0,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0,KO/TKO,1,114,2011-12-03,TJ Dillashaw,John Dodson,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,0.0,0.0,0.0,0.0,0,1,2,21,7,24,2,21,8,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0,KO/TKO,1,69,2011-12-03,Dustin Pague,John Albert,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0,1,3,10,21,34,3,10,36,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Submission,3,22,2011-12-03,Roland Delorme,Josh Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,1,0,36,53,34,58,86,104,50,80,2,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2011-12-03,Steven Siler,Josh Clopton,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,0.0,0,0,72,133,43,62,133,196,84,105,0,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Submission,2,218,2011-12-03,Bryan Caraway,Dustin Neace,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,0,0,23,53,18,55,32,65,35,72,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2011-12-03,Marcus Brimage,Stephen Bass,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,0.0,0.0,0.0,0.0,0,0,88,197,73,140,99,211,78,145,1,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Submission,2,266,2011-12-10,Jon Jones,Lyoto Machida,0.0,0.0,5.0,1.0,8.0,9.0,24.0,33.0,2.0,3.0,3.0,3.0,1,0,24,53,13,38,26,55,13,38,1,2,0,1,9.0,11.0,305.0,182.0,378.0,250.0,15.0,10.0,109.0,57.0,132.0,80.0,5.0,3.0,566,2602.0,1480.0,121.0,100.0,86.0,62.0,137.0,163.0,87.0,64.0,3.0,5.0,3.0,4.0,1.0,1.0,1,0,5.0,1.0,0.5967213114754099,0.7107438016528925,0.11721752498078401,0.6613756613756614,0.635036496350365,0.1452728670253651,0.6666666666666666,1.0,0.005764796310530361,0.0003843197540353574,0.8888888888888888,0.001921598770176787,0.5229357798165137,0.62,0.07364864864864865,0.6060606060606061,0.39263803680981596,0.0891891891891892,0.6,0.8,0.0033783783783783786,0.0006756756756756757,0.8181818181818182,0.0006756756756756757
1.0,Submission,1,218,2011-12-10,Frank Mir,Minotauro Nogueira,0.0,0.0,2.0,1.0,13.0,4.0,32.0,35.0,4.0,2.0,3.0,1.0,0,0,6,8,21,27,7,9,42,48,1,2,0,1,18.0,6.0,154.0,74.0,213.0,130.0,10.0,6.0,35.0,15.0,37.0,17.0,2.0,0.0,218,1970.0,189.0,183.0,45.0,94.0,34.0,255.0,46.0,102.0,35.0,3.0,0.0,3.0,0.0,1.0,1.0,1,0,1.0,1.0,0.4805194805194805,0.5136612021857924,0.07817258883248732,0.6103286384976526,0.4,0.1081218274111675,0.6,1.0,0.005076142131979695,0.0005076142131979696,0.7222222222222222,0.0005076142131979696,0.42857142857142855,0.7555555555555555,0.18518518518518517,0.4594594594594595,0.7608695652173914,0.19576719576719576,0.0,,0.010582010582010581,0.005291005291005291,0.6666666666666666,0.005291005291005291
0.0,KO/TKO,1,195,2011-12-10,Tito Ortiz,Rogerio Nogueira,1.0,2.0,0.0,0.0,15.0,2.0,36.0,35.0,10.0,0.0,7.0,1.0,0,1,9,17,54,90,13,21,80,119,0,1,0,0,25.0,4.0,174.0,48.0,202.0,72.0,3.0,1.0,248.0,59.0,296.0,97.0,1.0,1.0,195,1604.0,2700.0,252.0,278.0,159.0,176.0,310.0,384.0,171.0,205.0,4.0,40.0,0.0,28.0,1.0,0.0,0,1,1.0,0.0,0.27586206896551724,0.6309523809523809,0.1084788029925187,0.3564356435643564,0.5516129032258065,0.1259351620947631,0.3333333333333333,0.0,0.0018703241895261845,0.0006234413965087282,0.6,0.0006234413965087282,0.23790322580645162,0.6330935251798561,0.09185185185185185,0.3277027027027027,0.5338541666666666,0.10962962962962963,1.0,0.7,0.00037037037037037035,0.0,0.5,0.0
0.0,Decision - Split,3,300,2011-12-10,Claude Patrick,Brian Ebersole,0.0,0.0,3.0,2.0,3.0,2.0,31.0,31.0,0.0,0.0,0.0,1.0,0,0,28,47,23,39,65,84,53,74,0,3,2,12,3.0,2.0,120.0,65.0,200.0,138.0,12.0,8.0,85.0,51.0,162.0,122.0,8.0,4.0,900,2208.0,1168.0,112.0,67.0,89.0,43.0,197.0,108.0,103.0,50.0,7.0,1.0,6.0,0.0,0.0,1.0,0,0,1.0,1.0,0.5416666666666666,0.7946428571428571,0.05434782608695652,0.69,0.5228426395939086,0.09057971014492754,0.6666666666666666,0.8571428571428571,0.005434782608695652,0.0,1.0,0.0004528985507246377,0.6,0.6417910447761194,0.07277397260273973,0.7530864197530864,0.46296296296296297,0.1386986301369863,0.5,0.0,0.00684931506849315,0.0008561643835616438,1.0,0.0008561643835616438
0.0,KO/TKO,1,35,2011-12-10,Krzysztof Soszynski,Igor Pokrajac,0.0,0.0,2.0,1.0,6.0,2.0,34.0,32.0,0.0,0.0,1.0,1.0,0,1,4,8,21,31,4,8,21,31,0,0,0,0,8.0,5.0,330.0,155.0,438.0,252.0,3.0,0.0,120.0,58.0,163.0,100.0,4.0,2.0,35,2288.0,1349.0,225.0,125.0,137.0,55.0,335.0,256.0,151.0,71.0,27.0,9.0,21.0,6.0,0.0,1.0,0,1,0.0,2.0,0.4696969696969697,0.6088888888888889,0.14423076923076922,0.5753424657534246,0.4507462686567164,0.19143356643356643,0.0,0.7777777777777778,0.0013111888111888112,0.0,0.75,0.0,0.48333333333333334,0.44,0.08895478131949593,0.6134969325153374,0.27734375,0.12083024462564863,0.5,0.6666666666666666,0.0029651593773165306,0.0007412898443291327,0.4,0.0014825796886582653
0.0,KO/TKO,1,7,2011-12-10,Mark Hominick,Chan Sung Jung,1.0,0.0,0.0,1.0,3.0,1.0,29.0,24.0,1.0,0.0,1.0,0.0,0,1,0,1,6,10,0,1,6,10,0,0,0,0,4.0,1.0,197.0,80.0,290.0,156.0,2.0,1.0,100.0,30.0,119.0,47.0,2.0,1.0,7,1588.0,599.0,247.0,87.0,141.0,72.0,290.0,88.0,147.0,72.0,10.0,1.0,5.0,1.0,2.0,0.0,0,1,1.0,1.0,0.40609137055837563,0.5708502024291497,0.12405541561712846,0.5379310344827586,0.506896551724138,0.18261964735516373,0.5,0.5,0.0012594458438287153,0.0012594458438287153,0.75,0.0006297229219143577,0.3,0.8275862068965517,0.1669449081803005,0.3949579831932773,0.8181818181818182,0.1986644407345576,0.5,1.0,0.00333889816360601,0.0,1.0,0.001669449081803005
0.0,Submission,1,178,2011-12-10,John Makdessi,Dennis Hallman,0.0,1.0,2.0,0.0,2.0,3.0,26.0,36.0,0.0,1.0,1.0,1.0,0,0,0,0,20,32,0,0,40,54,0,0,1,3,2.0,8.0,225.0,124.0,237.0,132.0,0.0,0.0,70.0,38.0,158.0,116.0,7.0,4.0,178,1587.0,1275.0,303.0,75.0,259.0,24.0,303.0,139.0,259.0,31.0,5.0,0.0,4.0,0.0,2.0,1.0,0,1,1.0,1.0,0.5511111111111111,0.8547854785478548,0.14177693761814744,0.5569620253164557,0.8547854785478548,0.14933837429111532,,0.8,0.0,0.001260239445494644,1.0,0.000630119722747322,0.5428571428571428,0.32,0.054901960784313725,0.7341772151898734,0.22302158273381295,0.12392156862745098,0.5714285714285714,,0.005490196078431373,0.000784313725490196,0.375,0.000784313725490196
0.0,KO/TKO,2,276,2011-12-10,Mitch Clarke,John Cholish,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,0.0,0.0,0,0,17,131,55,80,25,139,69,95,0,3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0,KO/TKO,2,70,2011-12-10,Rich Attonito,Jake Hecht,0.0,0.0,1.0,0.0,3.0,0.0,34.0,27.0,0.0,0.0,1.0,0.0,0,0,17,27,33,47,42,56,44,59,1,2,0,1,4.0,0.0,261.0,121.0,367.0,214.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,370,3265.0,0.0,269.0,0.0,173.0,0.0,356.0,0.0,195.0,0.0,27.0,0.0,20.0,0.0,2.0,0.0,0,1,1.0,0.0,0.46360153256704983,0.6431226765799256,0.07993874425727412,0.5831062670299727,0.547752808988764,0.11240428790199081,0.3333333333333333,0.7407407407407407,0.0018376722817764165,0.0006125574272588055,0.75,0.00030627871362940275,,,,,,,,,,,,
0.0,KO/TKO,1,191,2011-12-10,Jared Hamman,Costas Philippou,0.0,0.0,1.0,1.0,2.0,1.0,29.0,32.0,0.0,0.0,1.0,0.0,0,3,9,25,21,32,9,25,23,34,0,1,1,1,4.0,2.0,476.0,201.0,732.0,431.0,4.0,2.0,138.0,58.0,221.0,123.0,3.0,2.0,191,2318.0,1800.0,325.0,129.0,193.0,73.0,364.0,247.0,201.0,99.0,33.0,10.0,10.0,6.0,1.0,1.0,0,1,1.0,0.0,0.4222689075630252,0.5938461538461538,0.20534943917169973,0.5887978142076503,0.5521978021978022,0.3157894736842105,0.5,0.30303030303030304,0.001725625539257981,0.0004314063848144953,0.5,0.0004314063848144953,0.42028985507246375,0.5658914728682171,0.07666666666666666,0.5565610859728507,0.4008097165991903,0.12277777777777778,0.6666666666666666,0.6,0.0016666666666666668,0.0005555555555555556,0.5,0.0
0.0,Decision - Split,3,300,2011-12-10,Walel Watson,Yves Jabouin,0.0,0.0,1.0,1.0,1.0,1.0,27.0,32.0,0.0,0.0,1.0,0.0,0,0,47,163,33,90,60,178,33,90,0,1,2,6,1.0,2.0,28.0,9.0,28.0,9.0,0.0,0.0,143.0,53.0,144.0,54.0,6.0,2.0,900,77.0,1171.0,3.0,150.0,3.0,91.0,3.0,173.0,3.0,95.0,0.0,8.0,0.0,5.0,2.0,0.0,0,0,1.0,0.0,0.32142857142857145,1.0,0.36363636363636365,0.32142857142857145,1.0,0.36363636363636365,,,0.0,0.025974025974025976,1.0,0.012987012987012988,0.3706293706293706,0.6066666666666667,0.12211784799316823,0.375,0.5491329479768786,0.12297181895815543,0.3333333333333333,0.625,0.005123825789923143,0.0,0.5,0.0
1.0,Decision - Unanimous,3,300,2011-12-10,Mark Bocek,Nik Lentz,1.0,1.0,0.0,0.0,5.0,5.0,30.0,27.0,0.0,0.0,0.0,0.0,0,0,46,85,10,31,102,143,123,145,5,7,0,0,9.0,7.0,97.0,37.0,176.0,112.0,20.0,9.0,311.0,168.0,484.0,326.0,50.0,17.0,900,1953.0,3852.0,196.0,289.0,117.0,137.0,282.0,415.0,126.0,149.0,6.0,22.0,2.0,9.0,0.0,0.0,0,0,1.0,1.0,0.38144329896907214,0.5969387755102041,0.049667178699436765,0.6363636363636364,0.44680851063829785,0.09011776753712238,0.45,0.3333333333333333,0.010240655401945725,0.0,0.5555555555555556,0.0005120327700972862,0.5401929260450161,0.4740484429065744,0.08073727933541018,0.6735537190082644,0.35903614457831323,0.1256490134994808,0.34,0.4090909090909091,0.012980269989615784,0.0,0.7142857142857143,0.00025960539979231567
0.0,Decision - Unanimous,3,300,2011-12-30,Manvel Gamburyan,Diego Nunes,3.0,1.0,0.0,0.0,2.0,1.0,30.0,29.0,1.0,0.0,0.0,0.0,0,0,19,56,42,91,25,63,42,91,2,17,0,0,6.0,2.0,71.0,32.0,84.0,42.0,12.0,2.0,215.0,96.0,230.0,109.0,3.0,2.0,900,900.0,1800.0,125.0,228.0,58.0,118.0,163.0,349.0,63.0,136.0,3.0,25.0,3.0,17.0,0.0,1.0,0,0,0.0,0.0,0.4507042253521127,0.464,0.07888888888888888,0.5,0.38650306748466257,0.09333333333333334,0.16666666666666666,1.0,0.013333333333333334,0.0,0.3333333333333333,0.0,0.44651162790697674,0.5175438596491229,0.11944444444444445,0.47391304347826085,0.38968481375358166,0.12777777777777777,0.6666666666666666,0.68,0.0016666666666666668,0.0005555555555555556,0.5,0.0
1.0,Decision - Unanimous,3,300,2011-12-30,Jacob Volkmann,Efrain Escudero,0.0,1.0,4.0,0.0,4.0,3.0,31.0,25.0,0.0,1.0,0.0,1.0,0,0,17,35,7,18,85,108,53,64,3,9,0,0,6.0,5.0,199.0,72.0,345.0,200.0,20.0,15.0,260.0,77.0,276.0,93.0,4.0,0.0,900,3600.0,1645.0,196.0,164.0,105.0,112.0,280.0,191.0,115.0,114.0,12.0,10.0,7.0,8.0,0.0,1.0,0,0,0.0,0.0,0.36180904522613067,0.5357142857142857,0.05527777777777778,0.5797101449275363,0.4107142857142857,0.09583333333333334,0.75,0.5833333333333334,0.005555555555555556,0.0,0.6666666666666666,0.0,0.29615384615384616,0.6829268292682927,0.1580547112462006,0.33695652173913043,0.5968586387434555,0.16778115501519758,0.0,0.8,0.0024316109422492403,0.0006079027355623101,0.6,0.0
1.0,Decision - Unanimous,3,300,2011-12-30,Dong Hyun Kim,Sean Pierson,1.0,1.0,0.0,0.0,5.0,1.0,30.0,35.0,0.0,0.0,1.0,0.0,1,0,53,124,32,121,61,134,54,145,2,4,0,2,7.0,2.0,92.0,50.0,130.0,80.0,16.0,10.0,267.0,115.0,309.0,151.0,3.0,1.0,900,1978.0,1062.0,144.0,277.0,90.0,233.0,213.0,285.0,98.0,235.0,1.0,3.0,0.0,2.0,0.0,1.0,0,0,0.0,0.0,0.5434782608695652,0.625,0.046511627906976744,0.6153846153846154,0.460093896713615,0.06572295247724974,0.625,0.0,0.008088978766430738,0.0,0.7142857142857143,0.0,0.4307116104868914,0.8411552346570397,0.2514124293785311,0.4886731391585761,0.8245614035087719,0.2909604519774011,0.3333333333333333,0.6666666666666666,0.002824858757062147,0.0009416195856873823,0.5,0.0
0.0,Decision - Split,3,300,2011-12-30,Anthony Njokuani,Danny Castillo,0.0,0.0,1.0,1.0,1.0,2.0,31.0,32.0,0.0,0.0,0.0,1.0,0,0,44,98,33,71,67,122,59,102,0,2,6,18,2.0,3.0,399.0,188.0,408.0,196.0,4.0,3.0,167.0,99.0,250.0,174.0,18.0,9.0,900,1800.0,2092.0,265.0,65.0,204.0,44.0,269.0,129.0,204.0,48.0,3.0,11.0,1.0,6.0,0.0,0.0,0,0,0.0,1.0,0.47117794486215536,0.769811320754717,0.22166666666666668,0.4803921568627451,0.758364312267658,0.22666666666666666,0.75,0.3333333333333333,0.0022222222222222222,0.0,0.5,0.0,0.592814371257485,0.676923076923077,0.07982791586998088,0.696,0.37209302325581395,0.11950286806883365,0.5,0.5454545454545454,0.008604206500956023,0.0,0.6666666666666666,0.0004780114722753346
0.0,Decision - Unanimous,3,300,2011-12-30,Nam Phan,Jimy Hettes,0.0,0.0,1.0,1.0,1.0,1.0,28.0,24.0,0.0,0.0,0.0,0.0,0,0,16,42,81,115,25,52,221,275,0,0,11,20,3.0,1.0,686.0,314.0,734.0,362.0,1.0,1.0,7.0,2.0,44.0,31.0,9.0,5.0,900,2700.0,492.0,779.0,25.0,555.0,12.0,883.0,38.0,568.0,13.0,23.0,0.0,16.0,0.0,0.0,0.0,0,0,0.0,1.0,0.4577259475218659,0.7124518613607189,0.25407407407407406,0.49318801089918257,0.6432616081540203,0.27185185185185184,1.0,0.6956521739130435,0.00037037037037037035,0.0,0.3333333333333333,0.0,0.2857142857142857,0.48,0.014227642276422764,0.7045454545454546,0.34210526315789475,0.08943089430894309,0.5555555555555556,,0.018292682926829267,0.0,1.0,0.0020325203252032522
0.0,KO/TKO,1,133,2011-12-30,Vladimir Matyushenko,Alexander Gustafsson,0.0,0.0,2.0,3.0,7.0,4.0,40.0,24.0,1.0,0.0,3.0,2.0,0,1,5,8,10,21,7,11,14,26,0,0,0,0,10.0,5.0,138.0,55.0,160.0,76.0,5.0,4.0,168.0,69.0,225.0,118.0,7.0,3.0,133,1172.0,1537.0,124.0,80.0,83.0,36.0,129.0,127.0,83.0,39.0,4.0,16.0,3.0,14.0,1.0,2.0,0,1,2.0,3.0,0.39855072463768115,0.6693548387096774,0.11774744027303755,0.475,0.6434108527131783,0.13651877133105803,0.8,0.75,0.004266211604095563,0.0008532423208191126,0.7,0.0017064846416382253,0.4107142857142857,0.45,0.10930383864671438,0.5244444444444445,0.30708661417322836,0.14638906961613532,0.42857142857142855,0.875,0.004554326610279766,0.0013012361743656475,0.8,0.001951854261548471
0.0,KO/TKO,1,12,2011-12-30,Jon Fitch,Johny Hendricks,1.0,0.0,0.0,2.0,13.0,6.0,33.0,28.0,1.0,0.0,1.0,3.0,0,1,0,1,2,2,0,1,2,2,0,0,0,0,15.0,7.0,237.0,148.0,648.0,513.0,29.0,15.0,310.0,166.0,407.0,261.0,28.0,15.0,12,2700.0,3135.0,140.0,377.0,89.0,206.0,213.0,487.0,95.0,212.0,3.0,15.0,1.0,10.0,0.0,3.0,0,1,0.0,2.0,0.6244725738396625,0.6357142857142857,0.08777777777777777,0.7916666666666666,0.4460093896713615,0.24,0.5172413793103449,0.3333333333333333,0.01074074074074074,0.0,0.8666666666666667,0.0,0.535483870967742,0.5464190981432361,0.09888357256778309,0.6412776412776413,0.4353182751540041,0.12982456140350876,0.5357142857142857,0.6666666666666666,0.008931419457735247,0.0009569377990430622,0.8571428571428571,0.0006379585326953748
1.0,Decision - Unanimous,3,300,2011-12-30,Nate Diaz,Donald Cerrone,0.0,0.0,1.0,4.0,9.0,4.0,26.0,28.0,1.0,0.0,1.0,1.0,0,0,238,362,96,182,260,391,104,193,0,2,0,0,14.0,4.0,608.0,226.0,773.0,371.0,13.0,2.0,302.0,162.0,333.0,190.0,5.0,3.0,900,3076.0,1751.0,393.0,231.0,273.0,141.0,447.0,242.0,283.0,142.0,19.0,9.0,8.0,8.0,2.0,2.0,0,0,3.0,3.0,0.3717105263157895,0.6946564885496184,0.1976592977893368,0.4799482535575679,0.6331096196868009,0.2513003901170351,0.15384615384615385,0.42105263157894735,0.0042262678803641094,0.0006501950585175553,0.6428571428571429,0.0009752925877763329,0.5364238410596026,0.6103896103896104,0.1724728726442033,0.5705705705705706,0.5867768595041323,0.1901770416904626,0.6,0.8888888888888888,0.0028555111364934323,0.001142204454597373,1.0,0.0017133066818960593
0.0,KO/TKO,1,146,2011-12-30,Brock Lesnar,Alistair Overeem,1.0,0.0,0.0,0.0,4.0,0.0,34.0,31.0,4.0,0.0,2.0,0.0,0,1,6,18,19,24,8,20,20,25,0,1,0,0,6.0,0.0,34.0,17.0,60.0,41.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,146,691.0,0.0,152.0,0.0,81.0,0.0,219.0,0.0,96.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,1,1.0,0.0,0.5,0.5328947368421053,0.049204052098408106,0.6833333333333333,0.4383561643835616,0.08683068017366136,0.2857142857142857,0.5,0.010130246020260492,0.0,0.6666666666666666,0.001447178002894356,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2011-12-30,Ross Pearson,Junior Assuncao,1.0,0.0,0.0,1.0,4.0,2.0,27.0,30.0,1.0,0.0,0.0,0.0,0,0,52,89,43,69,87,127,50,77,1,1,3,18,6.0,4.0,614.0,199.0,643.0,225.0,13.0,4.0,90.0,63.0,204.0,164.0,8.0,3.0,900,3109.0,900.0,644.0,26.0,488.0,16.0,652.0,40.0,491.0,20.0,11.0,0.0,7.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3241042345276873,0.7577639751552795,0.19749115471212608,0.3499222395023328,0.7530674846625767,0.2068189128337086,0.3076923076923077,0.6363636363636364,0.0041814088131231905,0.0,0.6666666666666666,0.0,0.7,0.6153846153846154,0.1,0.803921568627451,0.5,0.22666666666666666,0.375,,0.008888888888888889,0.0,0.5,0.0
1.0,KO/TKO,1,299,2012-01-14,Jose Aldo,Chad Mendes,0.0,0.0,2.0,2.0,2.0,2.0,25.0,26.0,2.0,0.0,0.0,0.0,1,0,11,23,13,23,15,27,18,28,0,0,0,7,2.0,2.0,330.0,145.0,389.0,197.0,9.0,5.0,195.0,91.0,222.0,113.0,15.0,9.0,299,3000.0,1800.0,309.0,179.0,198.0,146.0,439.0,256.0,223.0,154.0,21.0,6.0,19.0,6.0,1.0,0.0,1,0,0.0,0.0,0.4393939393939394,0.6407766990291263,0.11,0.506426735218509,0.5079726651480638,0.12966666666666668,0.5555555555555556,0.9047619047619048,0.003,0.0003333333333333333,1.0,0.0,0.4666666666666667,0.8156424581005587,0.10833333333333334,0.509009009009009,0.6015625,0.12333333333333334,0.6,1.0,0.008333333333333333,0.0,1.0,0.0
1.0,Submission,1,289,2012-01-14,Vitor Belfort,Anthony Johnson,0.0,0.0,1.0,2.0,9.0,7.0,34.0,27.0,4.0,0.0,7.0,6.0,0,0,14,29,4,16,37,54,14,28,0,0,2,8,14.0,10.0,40.0,18.0,40.0,18.0,0.0,0.0,56.0,36.0,178.0,145.0,5.0,4.0,289,317.0,1069.0,19.0,15.0,12.0,12.0,19.0,23.0,12.0,12.0,0.0,2.0,0.0,2.0,2.0,2.0,1,0,1.0,1.0,0.45,0.631578947368421,0.12618296529968454,0.45,0.631578947368421,0.12618296529968454,,,0.0,0.006309148264984227,0.6428571428571429,0.0031545741324921135,0.6428571428571429,0.8,0.052385406922357346,0.8146067415730337,0.5217391304347826,0.166510757717493,0.8,1.0,0.004677268475210477,0.0018709073900841909,0.7,0.0009354536950420954
1.0,Submission,1,63,2012-01-14,Rousimar Palhares,Mike Massenzio,0.0,0.0,2.0,1.0,6.0,2.0,31.0,29.0,0.0,0.0,0.0,0.0,0,0,4,8,0,6,4,8,0,6,0,1,0,0,8.0,5.0,121.0,70.0,218.0,152.0,5.0,2.0,214.0,100.0,251.0,134.0,37.0,8.0,63,1557.0,2590.0,157.0,362.0,96.0,197.0,181.0,515.0,98.0,208.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,2.0,0.0,0.5785123966942148,0.6114649681528662,0.07771355170199101,0.6972477064220184,0.5414364640883977,0.14001284521515736,0.4,0.0,0.0032113037893384713,0.0006422607578676942,0.75,0.0012845215157353885,0.4672897196261682,0.5441988950276243,0.08262548262548262,0.5338645418326693,0.40388349514563104,0.09691119691119691,0.21621621621621623,,0.014285714285714285,0.0,0.4,0.0
